user_id,product_name,x1_views,x2_chars_pdf,x3_ship_page,x4_calc_used,x4_ship_cost,x5_assembly_page,x6_warranty,x7_return_page,x8_email_clicks,x9_chat_text,x10_reviews,Barrier_Class
3798,Кровать двуспальная,2,0,0,0,0.0,0,0,1,1,денег не вернули условия интересует здравствуйте,2,5
3799,Стол обеденный,7,0,0,1,1025.84,0,0,0,3,не по карману пожалуйста скидка,0,1
3800,Кровать двуспальная,8,3,0,0,0.0,0,0,0,0,подскажите размеры ширина интересует высота,0,2
3801,Комод с зеркалом,2,0,0,0,0.0,0,1,0,0,сертификация нужно уточнить пожалуйста страшно покупать подделка,7,4
3802,Тумба прикроватная,10,6,0,0,0.0,0,0,0,2,здравствуйте замеры влезет ли,1,2
3803,Стеллаж деревянный,6,2,0,1,2318.39,0,0,0,2,нет скидок дорого скидка,0,1
3804,Тумба прикроватная,3,1,0,0,0.0,0,0,1,2,условия как вернуть денег не вернули,0,5
3805,Комод с зеркалом,4,3,0,0,0.0,0,0,0,0,размер здравствуйте вопрос высота,1,2
3806,Кресло офисное,1,2,0,0,0.0,1,0,0,0,шурупы детали пожалуйста,0,3
3807,Кресло офисное,8,3,0,0,0.0,0,0,0,2,интересует не помещается нужно уточнить высота замеры,0,2
3808,Кровать двуспальная,3,2,0,0,0.0,0,1,1,1,как вернуть интересует процедура возврат,3,5
3809,Стол обеденный,3,1,0,0,0.0,1,0,0,1,детали шурупы установка,1,3
3810,"Шкаф-купе ""Лофт""",11,7,0,0,0.0,0,0,0,1,комната маленькая вопрос пожалуйста габариты,0,2
3811,Кресло офисное,9,3,0,0,0.0,0,0,0,0,глубина габариты подскажите размеры интересует пожалуйста,1,2
3812,"Диван ""Комфорт""",3,1,0,0,0.0,0,1,1,2,нужно уточнить как вернуть процедура хочу вернуть интересует,0,5
3813,Кровать двуспальная,3,2,0,0,0.0,0,1,1,2,как вернуть вопрос нужно уточнить возврат условия,3,5
3814,Стол обеденный,1,0,0,0,0.0,0,1,0,2,интересует отзывы риск,6,4
3815,Комод с зеркалом,4,0,0,1,2168.25,0,0,0,3,слишком высокая цена подскажите нет скидок,2,1
3816,Тумба прикроватная,2,0,0,0,0.0,0,1,0,0,нужно уточнить интересует гарантия надежность,3,4
3817,Стол обеденный,1,1,0,0,0.0,1,0,0,1,как закрепить инструкция интересует,4,3
3818,Комод с зеркалом,6,7,0,0,0.0,0,0,0,1,глубина размер ширина,4,2
3819,"Диван ""Комфорт""",2,0,0,0,0.0,0,0,1,0,пожалуйста денег не вернули подскажите процедура,1,5
3820,Комод с зеркалом,7,3,0,0,0.0,0,0,0,1,высота габариты глубина,1,2
3821,Стол обеденный,2,1,0,0,0.0,0,1,0,2,отзывы подскажите страшно покупать пожалуйста,5,4
3822,"Шкаф-купе ""Лофт""",3,0,0,0,0.0,0,1,1,0,подскажите пожалуйста процедура как вернуть,1,5
3823,"Диван ""Комфорт""",1,0,0,0,0.0,0,1,0,2,пожалуйста сломается отзывы гарантия,7,4
3824,Кровать двуспальная,3,0,0,1,2357.82,0,0,0,4,акция слишком высокая цена,0,1
3825,"Шкаф-купе ""Лофт""",3,2,0,0,0.0,0,0,1,2,не подошло процедура,2,5
3826,Стол обеденный,8,5,0,0,0.0,0,0,0,0,глубина замеры ширина,0,2
3827,Стол обеденный,3,2,0,0,0.0,0,0,1,0,пожалуйста обмен вернуть товар подскажите,0,5
3828,"Шкаф-купе ""Лофт""",1,1,0,0,0.0,0,1,0,1,надежность гарантия сломается,3,4
3829,Тумба прикроватная,4,3,0,1,2716.46,0,0,0,1,дорого цена подскажите акция,0,1
3830,Кресло офисное,11,5,0,0,0.0,0,0,0,0,нужно уточнить замеры здравствуйте влезет ли,0,2
3831,Кресло офисное,2,2,0,0,0.0,0,1,1,2,денег не вернули хочу вернуть процедура,0,5
3832,Кресло офисное,2,0,0,0,0.0,0,1,0,2,нет доверия вопрос здравствуйте отзывы,4,4
3833,"Диван ""Комфорт""",3,2,0,0,0.0,0,1,0,2,нет доверия сертификация гарантия,3,4
3834,Стеллаж деревянный,1,1,0,0,0.0,0,1,0,1,гарантия риск качество,4,4
3835,Кресло офисное,3,1,0,1,3217.36,0,0,0,2,интересует подскажите цена подешевле,1,1
3836,Комод с зеркалом,3,0,0,1,2318.04,0,0,0,4,интересует вопрос нет скидок подешевле стоимость,6,1
3837,Комод с зеркалом,8,3,0,0,0.0,0,0,0,2,замеры вопрос размер,2,2
3838,Тумба прикроватная,4,1,0,1,1323.8,0,0,0,2,нет скидок стоимость не по карману,2,1
3839,"Диван ""Комфорт""",5,4,0,0,0.0,0,0,0,1,глубина влезет ли пожалуйста вопрос,2,2
3840,Стол обеденный,2,1,0,0,0.0,0,1,0,0,гарантия страшно покупать отзывы,8,4
3841,"Диван ""Комфорт""",1,0,0,0,0.0,0,1,1,1,здравствуйте вернуть товар процедура,0,5
3842,"Диван ""Комфорт""",2,1,0,0,0.0,0,1,0,1,отзывы сертификация,7,4
3843,Кресло офисное,5,6,0,0,0.0,0,0,0,0,подскажите размеры вопрос влезет ли пожалуйста глубина,1,2
3844,Тумба прикроватная,1,1,0,0,0.0,0,1,0,1,надежность сертификация сломается,3,4
3845,Тумба прикроватная,3,1,0,0,0.0,0,1,0,1,отзывы подделка надежность нужно уточнить вопрос,3,4
3846,Стол обеденный,2,1,0,0,0.0,1,0,0,1,интересует здравствуйте мастер детали,3,3
3847,"Шкаф-купе ""Лофт""",1,1,0,0,0.0,0,1,0,2,нет доверия сломается,3,4
3848,Кресло офисное,2,1,0,1,2177.97,0,0,0,1,здравствуйте дорого подскажите цена акция,3,1
3849,Тумба прикроватная,3,1,0,0,0.0,0,0,1,0,срок возврата как вернуть здравствуйте,0,5
3850,"Диван ""Комфорт""",1,2,0,0,0.0,0,1,0,0,сертификация надежность подделка,4,4
3851,"Шкаф-купе ""Лофт""",4,2,0,1,2423.05,0,0,0,4,дорого не по карману подскажите пожалуйста акция,0,1
3852,Кресло офисное,5,3,0,0,0.0,0,0,0,0,нужно уточнить комната маленькая не помещается подскажите размеры,1,2
3853,Кровать двуспальная,6,0,0,1,2014.28,0,0,0,1,стоимость здравствуйте вопрос слишком высокая цена,2,1
3854,Тумба прикроватная,3,1,0,0,0.0,0,1,0,0,качество сломается вопрос пожалуйста,6,4
3855,Стеллаж деревянный,1,4,0,0,0.0,1,0,0,2,детали пожалуйста интересует нет инструкции сборка,2,3
3856,Тумба прикроватная,3,0,0,0,0.0,0,1,1,1,не подошло нужно уточнить вернуть товар обмен,0,5
3857,Тумба прикроватная,9,3,0,0,0.0,0,0,0,0,влезет ли замеры ширина вопрос,1,2
3858,"Шкаф-купе ""Лофт""",4,3,0,0,0.0,0,0,0,1,подскажите размеры интересует комната маленькая ширина,1,2
3859,Комод с зеркалом,2,1,0,0,0.0,1,0,0,1,инструмент мастер шурупы вопрос,1,3
3860,Тумба прикроватная,2,1,0,0,0.0,0,1,0,0,гарантия сломается сертификация вопрос,9,4
3861,"Диван ""Комфорт""",2,2,0,0,0.0,0,0,1,1,возврат процедура вернуть товар,1,5
3862,"Шкаф-купе ""Лофт""",1,1,0,0,0.0,0,1,1,0,срок возврата как вернуть вернуть товар,0,5
3863,Стол обеденный,1,2,0,0,0.0,0,1,0,1,интересует отзывы подделка риск,4,4
3864,"Диван ""Комфорт""",2,3,0,0,0.0,0,0,1,2,возврат срок возврата,1,5
3865,"Диван ""Комфорт""",2,0,0,0,0.0,0,1,0,2,нужно уточнить надежность страшно покупать,9,4
3866,Стеллаж деревянный,1,0,0,0,0.0,0,1,1,1,процедура условия обмен пожалуйста,1,5
3867,Кровать двуспальная,3,1,0,0,0.0,0,1,1,1,как вернуть хочу вернуть пожалуйста,0,5
3868,Кровать двуспальная,1,1,0,0,0.0,1,0,0,1,сборка интересует подскажите сложно собрать шурупы,1,3
3869,Тумба прикроватная,8,7,0,0,0.0,0,0,0,2,здравствуйте подскажите ширина не помещается влезет ли,0,2
3870,"Диван ""Комфорт""",3,2,0,0,0.0,0,1,0,1,нет доверия здравствуйте подделка подскажите страшно покупать,8,4
3871,Тумба прикроватная,10,3,0,0,0.0,0,0,0,2,глубина комната маленькая влезет ли нужно уточнить,0,2
3872,"Диван ""Комфорт""",5,4,0,0,0.0,0,0,0,1,не помещается комната маленькая габариты здравствуйте вопрос,0,2
3873,Кресло офисное,4,7,0,0,0.0,0,0,0,1,подскажите ширина глубина габариты,1,2
3874,Кровать двуспальная,1,3,0,0,0.0,0,1,0,2,нет доверия интересует страшно покупать вопрос,8,4
3875,Стеллаж деревянный,4,6,0,0,0.0,0,0,0,2,замеры влезет ли размер,1,2
3876,Кресло офисное,6,6,0,0,0.0,0,0,0,1,глубина вопрос высота,0,2
3877,Стеллаж деревянный,2,2,0,0,0.0,0,0,1,1,срок возврата возврат здравствуйте интересует,0,5
3878,"Шкаф-купе ""Лофт""",6,0,0,1,2847.09,0,0,0,4,рассрочка здравствуйте не по карману акция,1,1
3879,Тумба прикроватная,1,0,0,0,0.0,0,1,0,2,риск вопрос подделка надежность,6,4
3880,Кресло офисное,1,3,0,0,0.0,1,0,0,1,сложно собрать интересует установка шурупы,1,3
3881,Тумба прикроватная,3,0,0,0,0.0,0,1,1,0,срок возврата нужно уточнить хочу вернуть обмен пожалуйста,2,5
3882,Кровать двуспальная,1,3,0,0,0.0,1,0,0,2,шурупы установка вопрос нужно уточнить сборка,1,3
3883,Тумба прикроватная,1,1,0,0,0.0,1,0,0,1,установка детали,1,3
3884,Кресло офисное,1,1,0,0,0.0,0,1,0,2,сломается надежность,4,4
3885,Кресло офисное,6,5,0,0,0.0,0,0,0,0,размер здравствуйте глубина замеры,2,2
3886,"Шкаф-купе ""Лофт""",6,1,0,1,3346.61,0,0,0,1,не по карману нет скидок здравствуйте акция,2,1
3887,"Диван ""Комфорт""",1,3,0,0,0.0,1,0,0,1,нужно уточнить нет инструкции инструмент,0,3
3888,"Диван ""Комфорт""",3,3,0,0,0.0,1,0,0,0,детали установка,1,3
3889,Тумба прикроватная,3,1,0,0,0.0,0,0,1,0,обмен денег не вернули здравствуйте интересует,0,5
3890,Комод с зеркалом,1,1,0,0,0.0,0,1,0,1,страшно покупать нужно уточнить отзывы риск,7,4
3891,Тумба прикроватная,6,3,0,0,0.0,0,0,0,0,подскажите размеры комната маленькая интересует,1,2
3892,Стол обеденный,2,1,0,0,0.0,0,1,1,1,процедура нужно уточнить условия не подошло вопрос,1,5
3893,Кровать двуспальная,8,5,0,0,0.0,0,0,0,2,габариты глубина,1,2
3894,"Шкаф-купе ""Лофт""",2,1,0,0,0.0,0,1,0,0,риск качество,3,4
3895,Комод с зеркалом,11,6,0,0,0.0,0,0,0,1,ширина глубина интересует влезет ли подскажите,1,2
3896,Стеллаж деревянный,3,0,0,0,0.0,0,1,0,2,сертификация гарантия качество,3,4
3897,Комод с зеркалом,10,4,0,0,0.0,0,0,0,0,вопрос подскажите размеры не помещается,1,2
3898,Кровать двуспальная,3,2,0,0,0.0,1,0,0,2,вопрос детали интересует сложно собрать мастер,1,3
3899,"Шкаф-купе ""Лофт""",8,3,0,0,0.0,0,0,0,2,замеры ширина,1,2
3900,Кровать двуспальная,3,1,0,0,0.0,0,1,0,2,отзывы сломается гарантия,6,4
3901,Кровать двуспальная,2,0,0,1,2662.85,0,0,0,2,нет скидок скидка интересует подешевле,1,1
3902,Тумба прикроватная,2,1,0,0,0.0,0,1,0,2,страшно покупать нужно уточнить отзывы пожалуйста,3,4
3903,Тумба прикроватная,4,3,0,0,0.0,0,0,0,1,подскажите размеры высота подскажите,1,2
3904,Кровать двуспальная,10,3,0,0,0.0,0,0,0,2,комната маленькая вопрос нужно уточнить высота,3,2
3905,Стеллаж деревянный,7,6,0,0,0.0,0,0,0,2,здравствуйте габариты комната маленькая глубина,1,2
3906,"Шкаф-купе ""Лофт""",5,0,0,1,2855.41,0,0,0,3,слишком высокая цена нет скидок акция,1,1
3907,"Шкаф-купе ""Лофт""",2,0,0,1,1997.11,0,0,0,1,не по карману стоимость,1,1
3908,"Диван ""Комфорт""",5,1,0,1,1253.48,0,0,0,2,дорого интересует слишком высокая цена,0,1
3909,"Диван ""Комфорт""",7,1,0,1,1336.06,0,0,0,1,не по карману подешевле здравствуйте,2,1
3910,Стеллаж деревянный,4,1,0,1,2478.49,0,0,0,2,нет скидок рассрочка,0,1
3911,Комод с зеркалом,6,1,0,1,2484.96,0,0,0,3,подешевле стоимость,0,1
3912,Кресло офисное,7,2,0,1,1527.22,0,0,0,4,слишком высокая цена дорого скидка,1,1
3913,Стол обеденный,3,4,0,0,0.0,0,0,1,1,вернуть товар нужно уточнить хочу вернуть,1,5
3914,Стеллаж деревянный,3,4,0,0,0.0,1,0,0,1,инструкция инструмент здравствуйте как закрепить,1,3
3915,"Диван ""Комфорт""",1,2,0,0,0.0,1,0,0,0,подскажите инструмент здравствуйте сборка нет инструкции,2,3
3916,Комод с зеркалом,3,2,0,0,0.0,0,0,1,0,пожалуйста обмен вопрос процедура,2,5
3917,Кровать двуспальная,1,0,0,0,0.0,0,1,1,2,срок возврата денег не вернули возврат,1,5
3918,"Шкаф-купе ""Лофт""",1,2,0,0,0.0,0,0,1,2,здравствуйте как вернуть вернуть товар условия,0,5
3919,"Диван ""Комфорт""",2,1,0,0,0.0,0,1,0,2,сертификация страшно покупать качество,5,4
3920,Тумба прикроватная,2,2,0,0,0.0,1,0,1,1,инструмент как закрепить,2,3
3921,Тумба прикроватная,6,2,0,1,2893.39,0,0,0,4,акция пожалуйста рассрочка цена,0,1
3922,Тумба прикроватная,1,2,0,0,0.0,0,1,0,0,отзывы здравствуйте пожалуйста качество,8,4
3923,Стол обеденный,8,6,0,0,0.0,0,0,0,2,габариты не помещается вопрос,2,2
3924,"Диван ""Комфорт""",2,0,0,0,0.0,0,1,0,2,страшно покупать подделка,4,4
3925,"Шкаф-купе ""Лофт""",2,2,0,1,2139.7,0,0,0,2,нет скидок акция дорого интересует,1,1
3926,Кресло офисное,2,4,0,0,0.0,1,0,0,0,сборка пожалуйста инструкция шурупы,1,3
3927,Комод с зеркалом,1,4,0,0,0.0,1,0,0,0,как закрепить инструмент инструкция нужно уточнить интересует,2,3
3928,"Диван ""Комфорт""",1,2,0,0,0.0,0,1,1,0,условия вопрос не подошло срок возврата нужно уточнить,1,5
3929,"Диван ""Комфорт""",1,4,0,0,0.0,1,0,0,0,мастер вопрос сложно собрать,2,3
3930,Комод с зеркалом,1,2,0,0,0.0,0,1,0,0,гарантия страшно покупать вопрос качество,8,4
3931,Комод с зеркалом,4,1,0,1,1961.06,0,0,0,4,цена слишком высокая цена,0,1
3932,Тумба прикроватная,1,1,0,0,0.0,1,0,0,2,сложно собрать нет инструкции вопрос сборка,2,3
3933,Стеллаж деревянный,1,2,0,0,0.0,0,1,0,1,гарантия риск,9,4
3934,Комод с зеркалом,5,1,0,1,1350.22,0,0,0,1,скидка нужно уточнить не по карману рассрочка,1,1
3935,Комод с зеркалом,1,0,0,0,0.0,0,0,1,1,хочу вернуть вопрос не подошло,2,5
3936,"Диван ""Комфорт""",1,1,0,0,0.0,0,1,0,2,риск качество вопрос пожалуйста,7,4
3937,"Диван ""Комфорт""",5,0,0,1,934.9,0,0,0,1,стоимость нет скидок подешевле,1,1
3938,Комод с зеркалом,11,3,0,0,0.0,0,0,0,1,замеры интересует влезет ли,2,2
3939,Стол обеденный,3,1,0,0,0.0,1,0,0,0,сложно собрать интересует мастер детали,3,3
3940,"Шкаф-купе ""Лофт""",9,3,0,0,0.0,0,0,0,0,здравствуйте высота влезет ли,2,2
3941,"Диван ""Комфорт""",3,1,0,0,0.0,1,0,0,1,сложно собрать инструмент как закрепить,4,3
3942,Стол обеденный,5,5,0,0,0.0,0,0,1,2,ширина подскажите высота вопрос,1,2
3943,Стеллаж деревянный,3,2,0,0,0.0,0,1,0,0,сломается сертификация подскажите здравствуйте,8,4
3944,Стол обеденный,3,1,0,0,0.0,0,1,0,1,нет доверия подскажите подделка сломается,9,4
3945,Стол обеденный,3,1,0,0,0.0,1,0,0,0,сборка пожалуйста установка детали,2,3
3946,Тумба прикроватная,10,5,0,0,0.0,0,0,0,1,нужно уточнить вопрос замеры габариты,1,2
3947,Кресло офисное,6,2,0,1,2460.83,0,0,0,4,слишком высокая цена подскажите дорого,1,1
3948,Кресло офисное,3,1,0,0,0.0,1,0,0,2,шурупы установка,0,3
3949,Стеллаж деревянный,3,2,0,0,0.0,0,1,0,0,подскажите качество нет доверия здравствуйте сломается,4,4
3950,"Шкаф-купе ""Лофт""",2,1,0,0,0.0,1,0,0,0,сборка интересует шурупы нужно уточнить инструкция,1,3
3951,Комод с зеркалом,3,2,0,0,0.0,1,0,0,0,нет инструкции как закрепить,1,3
3952,Кровать двуспальная,1,0,0,0,0.0,0,1,0,0,страшно покупать риск сломается,3,4
3953,Стеллаж деревянный,1,2,0,0,0.0,1,0,0,1,инструкция детали инструмент,0,3
3954,"Диван ""Комфорт""",2,0,0,0,0.0,0,1,0,2,риск качество страшно покупать,3,4
3955,Комод с зеркалом,4,1,0,1,1054.24,0,0,0,5,цена стоимость рассрочка,1,1
3956,"Диван ""Комфорт""",11,7,0,0,0.0,0,0,0,0,пожалуйста влезет ли не помещается,2,2
3957,Комод с зеркалом,4,5,0,0,0.0,0,0,0,2,интересует габариты размер,1,2
3958,Тумба прикроватная,2,3,0,0,0.0,1,0,0,1,инструкция шурупы,0,3
3959,Комод с зеркалом,1,4,0,0,0.0,1,0,0,0,инструмент сложно собрать сборка,1,3
3960,Тумба прикроватная,3,1,0,1,3435.93,0,0,0,3,слишком высокая цена акция нет скидок,0,1
3961,Комод с зеркалом,2,0,0,0,0.0,0,0,1,0,не подошло процедура вопрос,1,5
3962,"Шкаф-купе ""Лофт""",1,0,0,0,0.0,0,1,0,0,отзывы подделка страшно покупать,6,4
3963,Кресло офисное,2,3,0,0,0.0,1,0,1,1,нет инструкции инструкция как закрепить,2,3
3964,"Шкаф-купе ""Лофт""",5,6,0,0,0.0,0,0,0,2,замеры влезет ли ширина,1,2
3965,Кровать двуспальная,1,3,0,0,0.0,0,1,0,1,гарантия нет доверия,4,4
3966,Стол обеденный,2,0,0,1,1345.39,0,0,0,2,нет скидок не по карману,0,1
3967,Стол обеденный,1,2,0,0,0.0,0,1,0,2,здравствуйте риск страшно покупать отзывы пожалуйста,3,4
3968,Стол обеденный,8,4,0,0,0.0,0,0,0,2,габариты ширина глубина,0,2
3969,Комод с зеркалом,3,1,0,0,0.0,0,1,1,1,вопрос срок возврата вернуть товар,1,5
3970,Кровать двуспальная,4,1,0,1,1710.79,0,0,0,5,подскажите цена вопрос рассрочка стоимость,2,1
3971,Стол обеденный,6,7,0,0,0.0,0,0,0,2,влезет ли пожалуйста ширина замеры,1,2
3972,Тумба прикроватная,2,2,0,0,0.0,0,1,0,1,риск подделка нет доверия,3,4
3973,"Шкаф-купе ""Лофт""",5,1,0,1,2726.09,0,0,0,3,акция здравствуйте нужно уточнить подешевле скидка,3,1
3974,"Диван ""Комфорт""",4,7,0,0,0.0,0,0,1,2,интересует глубина влезет ли здравствуйте ширина,1,2
3975,"Шкаф-купе ""Лофт""",4,5,0,0,0.0,0,0,0,1,высота не помещается интересует влезет ли,0,2
3976,Кровать двуспальная,2,1,0,1,1293.56,0,0,0,3,подскажите рассрочка здравствуйте скидка,1,1
3977,"Шкаф-купе ""Лофт""",11,5,0,0,0.0,0,0,0,0,не помещается размер габариты,0,2
3978,"Шкаф-купе ""Лофт""",2,1,0,0,0.0,0,1,0,2,отзывы здравствуйте риск сломается,5,4
3979,"Диван ""Комфорт""",1,2,0,0,0.0,0,0,1,0,срок возврата процедура,0,5
3980,Тумба прикроватная,1,0,0,0,0.0,0,1,0,0,сертификация подделка отзывы,4,4
3981,Тумба прикроватная,2,2,0,0,0.0,0,1,0,2,нет доверия сломается подделка,3,4
3982,"Диван ""Комфорт""",7,1,0,1,3101.34,0,0,0,1,стоимость подешевле,1,1
3983,Стол обеденный,1,3,0,0,0.0,0,1,0,0,качество подскажите нет доверия страшно покупать нужно уточнить,9,4
3984,"Диван ""Комфорт""",7,7,0,0,0.0,0,0,0,1,глубина влезет ли подскажите размеры,2,2
3985,Комод с зеркалом,2,1,0,0,0.0,0,1,1,0,нужно уточнить как вернуть условия,2,5
3986,Стол обеденный,2,0,0,0,0.0,0,1,0,2,сломается подскажите подделка здравствуйте,9,4
3987,Кресло офисное,6,5,0,0,0.0,0,0,0,2,замеры высота подскажите,0,2
3988,Кресло офисное,3,4,0,0,0.0,1,0,0,0,мастер сложно собрать шурупы,1,3
3989,Стол обеденный,8,5,0,0,0.0,0,0,0,1,комната маленькая здравствуйте подскажите влезет ли высота,2,2
3990,Стол обеденный,8,3,0,0,0.0,0,0,0,1,размер ширина,2,2
3991,Кровать двуспальная,5,6,0,0,0.0,0,0,0,2,глубина влезет ли здравствуйте,4,2
3992,Комод с зеркалом,11,6,0,0,0.0,0,0,1,2,размер высота,2,2
3993,"Шкаф-купе ""Лофт""",9,5,0,0,0.0,0,0,0,1,высота размер ширина,0,2
3994,Комод с зеркалом,1,0,0,0,0.0,0,1,0,0,вопрос страшно покупать риск,5,4
3995,Кресло офисное,5,7,0,0,0.0,0,0,0,2,глубина ширина,2,2
3996,Стеллаж деревянный,1,1,0,0,0.0,0,1,0,0,отзывы риск пожалуйста гарантия,5,4
3997,"Диван ""Комфорт""",3,0,0,1,3453.67,0,0,0,1,слишком высокая цена цена нет скидок,0,1
3998,Тумба прикроватная,2,1,0,0,0.0,0,0,1,2,интересует срок возврата нужно уточнить обмен как вернуть,0,5
3999,Тумба прикроватная,3,0,0,1,2033.63,0,0,0,5,подскажите не по карману подешевле цена,0,1
4000,Стеллаж деревянный,3,1,0,0,0.0,0,0,1,0,подскажите обмен интересует хочу вернуть,1,5
4001,Стеллаж деревянный,2,0,0,0,0.0,0,1,0,1,отзывы страшно покупать,5,4
4002,"Шкаф-купе ""Лофт""",3,2,0,0,0.0,0,1,1,1,срок возврата вернуть товар,0,5
4003,Стеллаж деревянный,3,1,0,0,0.0,0,1,1,1,процедура как вернуть денег не вернули,3,5
4004,Стеллаж деревянный,1,2,0,0,0.0,0,1,0,1,качество вопрос здравствуйте нет доверия,8,4
4005,Стеллаж деревянный,2,1,0,0,0.0,0,1,1,0,надежность интересует подскажите качество,9,4
4006,Стеллаж деревянный,11,3,0,0,0.0,0,0,0,2,подскажите размеры высота вопрос здравствуйте,1,2
4007,Тумба прикроватная,1,4,0,0,0.0,1,0,0,1,вопрос шурупы как закрепить,1,3
4008,Стеллаж деревянный,10,3,0,0,0.0,0,0,1,2,интересует подскажите размеры ширина комната маленькая,1,2
4009,Кровать двуспальная,7,1,0,1,3445.84,0,0,0,4,пожалуйста стоимость цена дорого нужно уточнить,1,1
4010,Тумба прикроватная,4,7,0,0,0.0,0,0,0,1,влезет ли подскажите глубина размер здравствуйте,1,2
4011,Тумба прикроватная,5,0,0,1,2794.57,0,0,0,2,рассрочка скидка вопрос,2,1
4012,"Шкаф-купе ""Лофт""",5,3,0,0,0.0,0,0,0,2,подскажите размеры глубина влезет ли интересует здравствуйте,2,2
4013,Тумба прикроватная,2,4,0,0,0.0,1,0,0,0,детали установка инструкция пожалуйста,0,3
4014,Тумба прикроватная,2,0,0,0,0.0,0,1,0,2,сертификация надежность риск,9,4
4015,Комод с зеркалом,11,5,0,0,0.0,0,0,0,2,ширина замеры,3,2
4016,Тумба прикроватная,5,4,0,1,3051.66,0,0,1,5,слишком высокая цена рассрочка акция нужно уточнить,1,1
4017,Стол обеденный,8,6,0,0,0.0,0,0,0,1,влезет ли интересует вопрос подскажите размеры,1,2
4018,"Шкаф-купе ""Лофт""",2,2,0,0,0.0,0,1,0,1,подделка здравствуйте подскажите нет доверия сертификация,9,4
4019,Тумба прикроватная,2,1,0,0,0.0,0,1,1,1,возврат пожалуйста процедура условия,3,5
4020,Стол обеденный,4,2,0,1,2898.82,0,0,0,1,вопрос подешевле интересует акция не по карману,0,1
4021,"Диван ""Комфорт""",1,4,0,0,0.0,1,0,0,0,мастер подскажите здравствуйте инструмент,1,3
4022,Тумба прикроватная,3,1,0,0,0.0,0,0,1,2,нужно уточнить не подошло как вернуть возврат,3,5
4023,Стеллаж деревянный,5,7,0,0,0.0,0,0,0,0,глубина подскажите размеры комната маленькая,1,2
4024,Тумба прикроватная,7,2,0,1,2232.6,0,0,0,1,подешевле слишком высокая цена,1,1
4025,Комод с зеркалом,8,3,0,0,0.0,0,0,1,0,размер комната маленькая подскажите размеры,0,2
4026,Стол обеденный,3,3,0,0,0.0,1,0,0,0,детали нужно уточнить интересует шурупы сборка,0,3
4027,"Диван ""Комфорт""",1,0,0,0,0.0,0,1,1,0,пожалуйста отзывы нет доверия здравствуйте гарантия,8,4
4028,"Шкаф-купе ""Лофт""",9,4,0,0,0.0,0,0,0,0,высота ширина вопрос,0,2
4029,Комод с зеркалом,1,0,0,0,0.0,0,0,1,1,не подошло обмен хочу вернуть подскажите,1,5
4030,Кресло офисное,3,3,0,0,0.0,1,0,0,1,сборка сложно собрать инструмент,0,3
4031,Кровать двуспальная,1,2,0,0,0.0,1,0,0,2,установка как закрепить детали,2,3
4032,Комод с зеркалом,6,4,0,0,0.0,0,0,0,0,габариты пожалуйста влезет ли,2,2
4033,"Шкаф-купе ""Лофт""",5,5,0,0,0.0,0,0,0,0,интересует вопрос подскажите размеры ширина,3,2
4034,Стол обеденный,3,3,0,1,3194.06,0,0,0,5,дорого цена подешевле,3,1
4035,"Шкаф-купе ""Лофт""",2,2,0,0,0.0,0,0,1,2,как вернуть пожалуйста интересует вернуть товар,0,5
4036,Стол обеденный,2,3,0,0,0.0,0,1,0,2,качество здравствуйте гарантия надежность,3,4
4037,"Шкаф-купе ""Лофт""",5,7,0,0,0.0,0,0,0,2,здравствуйте комната маленькая габариты,1,2
4038,Стол обеденный,2,2,0,0,0.0,1,0,0,1,инструкция шурупы вопрос,1,3
4039,Комод с зеркалом,1,4,0,0,0.0,1,0,0,0,как закрепить шурупы здравствуйте,1,3
4040,Стеллаж деревянный,2,0,0,1,2590.68,0,0,0,2,не по карману подскажите здравствуйте скидка цена,0,1
4041,Тумба прикроватная,4,1,0,1,3179.76,0,0,0,2,не по карману рассрочка скидка,1,1
4042,Комод с зеркалом,11,6,0,0,0.0,0,0,0,1,влезет ли глубина размер,0,2
4043,Комод с зеркалом,5,3,0,0,0.0,0,0,0,0,комната маленькая глубина влезет ли,0,2
4044,"Шкаф-купе ""Лофт""",2,0,0,0,0.0,0,0,1,1,как вернуть срок возврата обмен,0,5
4045,"Шкаф-купе ""Лофт""",6,7,0,0,0.0,0,0,0,0,размер подскажите размеры,2,2
4046,Комод с зеркалом,2,0,0,0,0.0,0,1,1,0,обмен процедура,0,5
4047,Стеллаж деревянный,2,0,0,0,0.0,0,0,1,2,возврат обмен,1,5
4048,Кресло офисное,2,2,0,0,0.0,0,1,0,1,страшно покупать гарантия отзывы,3,4
4049,Кресло офисное,2,4,0,0,0.0,1,0,0,1,сборка инструмент пожалуйста,0,3
4050,Кресло офисное,1,2,0,0,0.0,0,1,1,2,обмен процедура здравствуйте срок возврата,3,5
4051,"Диван ""Комфорт""",8,3,0,0,0.0,0,0,0,2,влезет ли интересует габариты размер,0,2
4052,Кресло офисное,1,4,0,0,0.0,1,0,0,0,сборка вопрос мастер,0,3
4053,"Шкаф-купе ""Лофт""",2,1,0,0,0.0,0,1,1,0,хочу вернуть как вернуть,3,5
4054,"Диван ""Комфорт""",5,1,0,1,3301.88,0,0,0,2,пожалуйста скидка цена,2,1
4055,Стеллаж деревянный,1,3,0,0,0.0,0,1,0,2,сертификация надежность нет доверия,3,4
